source,orig_relpath,class_label,shipped_split,width,height,format,filesize_bytes,excluded,exclusion_reason,source_stem
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.9a361171547e01a03a7d57efcb087782.jpg,authentic,train,640,640,JPEG,52962,False,,images4060
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.9a8ad5047c043c3e828e8e7dce08520c.jpg,authentic,train,640,640,JPEG,36318,False,,images316
roboflow_counterfeit_med_detection,roboflow\train\images228_jpg.rf.9adbbc76ba30afced56db566d4dd4ea9.jpg,authentic,train,640,640,JPEG,26721,False,,images228
roboflow_counterfeit_med_detection,roboflow\train\images5095_jpg.rf.9aaa704c99d84de739c74e09cb1c7dac.jpg,authentic,train,640,640,JPEG,42975,False,,images5095
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.9ab04e83e3502eaab3dfbb45322c82ff.jpg,authentic,train,640,640,JPEG,64211,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\images218_jpg.rf.9aa23fd6529bf49a28e995c006ebcd8f.jpg,authentic,train,640,640,JPEG,37253,False,,images218
roboflow_counterfeit_med_detection,roboflow\train\images5046_jpg.rf.9ad3346335815c2bce90a63063f3eb3f.jpg,authentic,train,640,640,JPEG,35208,False,,images5046
roboflow_counterfeit_med_detection,roboflow\train\images5080_jpg.rf.9ab85ad635c7b2f5ea3dd3f77a227f71.jpg,authentic,train,640,640,JPEG,36917,False,,images5080
roboflow_counterfeit_med_detection,roboflow\train\images5103_jpg.rf.9b906c0f3063ad5ec3c23a2d9aa43310.jpg,authentic,train,640,640,JPEG,24421,False,,images5103
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.9b2698dec05de1902abc5feb846f3d75.jpg,authentic,train,640,640,JPEG,15894,False,,images4090
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.9b311bbfa92aa1ac7301d76ebd104b01.jpg,authentic,train,640,640,JPEG,38683,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images4068_jpg.rf.9b2f72146acc79e9905ebf47c7baa340.jpg,authentic,train,640,640,JPEG,68705,False,,images4068
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.9afc19ed62b038cd2aaa209b215e5d1a.jpg,authentic,train,640,640,JPEG,20004,False,,images4090
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.9b755dcf1456ae90d3cc77f3de9e1d69.jpg,authentic,train,640,640,JPEG,29693,False,,images275
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.9acdeedeb55b4043b573e69cff36cda6.jpg,authentic,train,640,640,JPEG,55954,False,,images235
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.9ba349d46a08a5ba9bb62969e85201b1.jpg,authentic,train,640,640,JPEG,53284,False,,images5039
roboflow_counterfeit_med_detection,roboflow\train\images5062_jpg.rf.9b65e6f902d1ab8e76e41d88b12884da.jpg,authentic,train,640,640,JPEG,20575,False,,images5062
roboflow_counterfeit_med_detection,roboflow\train\images5110_jpg.rf.9b1e177405065c7e9100f7d4945a70b7.jpg,authentic,train,640,640,JPEG,12504,False,,images5110
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.9b1c753e763b2984bab59c6b99ac1887.jpg,authentic,train,640,640,JPEG,56726,False,,images244
roboflow_counterfeit_med_detection,roboflow\train\images263_jpg.rf.9af20def6563038b57f41177366ebb41.jpg,authentic,train,640,640,JPEG,40015,False,,images263
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.9b195f844a248075883c0ab64116f617.jpg,authentic,train,640,640,JPEG,73052,False,,images11
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.9b42f499d43ed639fc835817c8e37e21.jpg,authentic,train,640,640,JPEG,48810,False,,images5056
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.9afc9d6e42e4c06b85d7cf3dd15159da.jpg,authentic,train,640,640,JPEG,47800,False,,images352
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.9b991ad653a3d6c9c826cf1132f1c288.jpg,authentic,train,640,640,JPEG,38782,False,,images5113
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.9baef308ad77f549f3541bf2e45ef8f6.jpg,authentic,train,640,640,JPEG,43268,False,,images4092
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.9b0b1bbb726ab03914adc60262ad94b8.jpg,authentic,train,640,640,JPEG,44411,False,,images4074
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.9b9ef6bbb3ada1f1b102d86364dfe5df.jpg,authentic,train,640,640,JPEG,72616,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\images310_jpg.rf.9b8cfda7fa922dcc4da05989eb505895.jpg,authentic,train,640,640,JPEG,42794,False,,images310
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.9b2ea994efbc93f07c6dfbcf9d946bcf.jpg,authentic,train,640,640,JPEG,78957,False,,images4060
roboflow_counterfeit_med_detection,roboflow\train\images4107_jpg.rf.9ba844158e19dc7fca282784bd239fff.jpg,authentic,train,640,640,JPEG,36931,False,,images4107
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.9ba4c3964df2421b4b3f99b898c00a5d.jpg,authentic,train,640,640,JPEG,50817,False,,images5056
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.9bb72382a08ed857106aeb57f8074b40.jpg,authentic,train,640,640,JPEG,61421,False,,images5106
roboflow_counterfeit_med_detection,roboflow\train\images43_jpg.rf.9bc93e141a0c6743121ea3b24af01cfe.jpg,authentic,train,640,640,JPEG,43830,False,,images43
roboflow_counterfeit_med_detection,roboflow\train\images5058_jpg.rf.9bcb0547efc14aa55faf0ab420876084.jpg,authentic,train,640,640,JPEG,82871,False,,images5058
roboflow_counterfeit_med_detection,roboflow\train\images4095_jpg.rf.9c6bdfcbdf9d46b541a024e4d04989d2.jpg,authentic,train,640,640,JPEG,39291,False,,images4095
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.9be1ae70c13485ef09935956c19c952d.jpg,authentic,train,640,640,JPEG,45093,False,,images349
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.9c044bc9629d531b79b35f3f59316ce9.jpg,authentic,train,640,640,JPEG,59408,False,,images4044
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.9c2fee1c67296ac1cd2dca66e9d13f75.jpg,authentic,train,640,640,JPEG,83073,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2022-0611-17_png.rf.9bdf1c14db787195ede24b3b57a42464.jpg,authentic,train,640,640,JPEG,51400,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2022-0611-17
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.9d3755f2435dbddb681526176b3fd789.jpg,authentic,train,640,640,JPEG,72154,False,,images4029
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.9ce512ef8051804d70c898ba27953eef.jpg,authentic,train,640,640,JPEG,59260,False,,images4047
roboflow_counterfeit_med_detection,roboflow\train\images4069_jpg.rf.9c3a8f3cda618ba18fc8d6508497a372.jpg,authentic,train,640,640,JPEG,31256,False,,images4069
roboflow_counterfeit_med_detection,roboflow\train\images245_jpg.rf.9bb4b2bf69fc5dbfcfa909b86066ef22.jpg,authentic,train,640,640,JPEG,32395,False,,images245
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.9bfb4de0487f77232ccaed8fdcc9e160.jpg,authentic,train,640,640,JPEG,59322,False,,images235
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.9bed6a4a56183e76f08125f4acc91b55.jpg,authentic,train,640,640,JPEG,30115,False,,images23
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.9d9d538046e991c1b3e81bdc47bc71cf.jpg,authentic,train,640,640,JPEG,26898,False,,images255
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.9cbbffc2098c415d3c5a11ac64721de6.jpg,authentic,train,640,640,JPEG,31448,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\images5040_jpg.rf.9d8a008735f30d8e3b618b4cf43531d4.jpg,authentic,train,640,640,JPEG,86754,False,,images5040
roboflow_counterfeit_med_detection,roboflow\train\images4065_jpg.rf.9ce9249c3fcaa5f5002cf7c50832dbf9.jpg,authentic,train,640,640,JPEG,15843,False,,images4065
roboflow_counterfeit_med_detection,roboflow\train\images264_jpg.rf.9be9ceba60b24d5ffc9f1c7a5bc523d1.jpg,authentic,train,640,640,JPEG,21254,False,,images264
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.9dad6a4757c96bcd801a9d1a9ce2e5c1.jpg,authentic,train,640,640,JPEG,26224,False,,images4025
roboflow_counterfeit_med_detection,roboflow\train\images5104_jpg.rf.9d897738856a29df1d5e815facce9fcf.jpg,authentic,train,640,640,JPEG,32114,False,,images5104
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.9dcb5540fa5ef9c97613c7c23d8d0e5d.jpg,authentic,train,640,640,JPEG,32102,False,,images5061
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.9c0aa6b1953c264142eb0f31a97c9a46.jpg,authentic,train,640,640,JPEG,61094,False,,images235
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.9cd2ab263561626f33d91a957939cb2e.jpg,authentic,train,640,640,JPEG,30293,False,,images4092
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.9cffd55b27e6c1d860932cb46d10a45c.jpg,authentic,train,640,640,JPEG,44439,False,,images5071
roboflow_counterfeit_med_detection,roboflow\train\images4066_jpg.rf.9c6fe3d18b7f23e726afd1935b57aa78.jpg,authentic,train,640,640,JPEG,27792,False,,images4066
roboflow_counterfeit_med_detection,roboflow\train\images301_jpg.rf.9e16831d0f25d73fd3f25e4c26e70f27.jpg,authentic,train,640,640,JPEG,37275,False,,images301
roboflow_counterfeit_med_detection,roboflow\train\images245_jpg.rf.9df807bc6a3bc7eaba3a197d814f9502.jpg,authentic,train,640,640,JPEG,29639,False,,images245
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.9cf6e020a20756ff34d3a21903100b6d.jpg,authentic,train,640,640,JPEG,49270,False,,images225
roboflow_counterfeit_med_detection,roboflow\train\2020-1348_14_jpg.rf.9e2ba611c8ef580e38b4ce3a755e081a.jpg,counterfeit,train,640,640,JPEG,57733,True,bulletin_graphic_with_baked_in_label_text,2020-1348_14
roboflow_counterfeit_med_detection,roboflow\train\images4095_jpg.rf.9e48eb75ba1a4295a78d7eab392967ed.jpg,authentic,train,640,640,JPEG,35866,False,,images4095
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.9ebd7f75f1f0705fc36b284e4e59c0bc.jpg,authentic,train,640,640,JPEG,36203,False,,images5113
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.9e4f7fe2413b9a2a66c6c49f0a67e89d.jpg,authentic,train,640,640,JPEG,30516,False,,images47
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.9e4c4156da0d8d9878e490c481d90f40.jpg,authentic,train,640,640,JPEG,44252,False,,images230
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.9e7befa01f223067da0542d341ddc201.jpg,authentic,train,640,640,JPEG,49526,False,,images230
roboflow_counterfeit_med_detection,roboflow\train\images5096_jpg.rf.9f300a28a2a0d1fba43ea6a43ccceacb.jpg,authentic,train,640,640,JPEG,56645,False,,images5096
roboflow_counterfeit_med_detection,roboflow\train\images07_jpg.rf.9ea563ef0782f4a2645d048e75c0949b.jpg,authentic,train,640,640,JPEG,78907,False,,images07
roboflow_counterfeit_med_detection,roboflow\train\images5041_jpg.rf.9eace1d7caf7dcde53ea7b88a7e77218.jpg,authentic,train,640,640,JPEG,79336,False,,images5041
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.9e3ba375df88c09ddd52d2ae71036a83.jpg,authentic,train,640,640,JPEG,33539,False,,images4058
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2021-0363-1_png.rf.9f05e5ed98cb90503c71f5ac8986cdc2.jpg,counterfeit,train,640,640,JPEG,63256,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2021-0363-1
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.9ed6c8776ed75722b51033d832b7b938.jpg,authentic,train,640,640,JPEG,33420,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.9f13ec228c1c12db57d4dffbbb31387b.jpg,authentic,train,640,640,JPEG,33286,False,,images4074
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.9ee57b0f920ca1449c19476578e499ee.jpg,authentic,train,640,640,JPEG,44492,False,,images35
roboflow_counterfeit_med_detection,roboflow\train\images5103_jpg.rf.9e7f72fa6bd5498af59ab629c8eb42d5.jpg,authentic,train,640,640,JPEG,24789,False,,images5103
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2022-0273-9-1-_png.rf.9f229e5c12981370395df10aeddfdb48.jpg,ambiguous,train,640,640,JPEG,61713,True,dual_label_contradiction,FDA-Advisory-No-2022-0273-9-1-
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.9ec9040b24d5b0b2d7e279bd9e3143b7.jpg,authentic,train,640,640,JPEG,35078,False,,images36
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.9f93d416275e0b39408db275985d7e86.jpg,authentic,train,640,640,JPEG,39874,False,,images209
roboflow_counterfeit_med_detection,roboflow\train\images07_jpg.rf.9f779aecc06fcdfc4af9181fba732ad8.jpg,authentic,train,640,640,JPEG,62550,False,,images07
roboflow_counterfeit_med_detection,roboflow\train\images4124_jpg.rf.9f57d7f6d29bfec8400e7a6c1dfa0525.jpg,authentic,train,640,640,JPEG,21919,False,,images4124
roboflow_counterfeit_med_detection,roboflow\train\images4069_jpg.rf.9f54874769bc1e714275413fbf659f02.jpg,authentic,train,640,640,JPEG,32386,False,,images4069
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.9f8ef2e043c17e57bfa667a10c072d07.jpg,authentic,train,640,640,JPEG,44964,False,,images4031
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.9fa5adf1fbb3e14baa0946973ceb8665.jpg,authentic,train,640,640,JPEG,48829,False,,images340
roboflow_counterfeit_med_detection,roboflow\train\110087553_3244497862272912_6330145168259268761_n_jpg.rf.9fc235cae462f4158f4950dc2d4cd17b.jpg,counterfeit,train,640,640,JPEG,39407,True,bulletin_graphic_with_baked_in_label_text,110087553_3244497862272912_6330145168259268761_n
roboflow_counterfeit_med_detection,roboflow\train\images258_jpg.rf.9fb180ac5f1421d573f962a16ca9a9f3.jpg,authentic,train,640,640,JPEG,72225,False,,images258
roboflow_counterfeit_med_detection,roboflow\train\images240_jpg.rf.9fb336dee11e1b4ce95a4bc02e5b1aaf.jpg,authentic,train,640,640,JPEG,54002,False,,images240
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.9e9c95b181d1575729b98907696f6322.jpg,authentic,train,640,640,JPEG,52994,False,,images38
roboflow_counterfeit_med_detection,roboflow\train\images4065_jpg.rf.9fcc183331659f4f78b0ef0242ca0516.jpg,authentic,train,640,640,JPEG,18366,False,,images4065
roboflow_counterfeit_med_detection,roboflow\train\images210_jpg.rf.9fdb7d277308ff72d1eb31f916815041.jpg,authentic,train,640,640,JPEG,36884,False,,images210
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.9ff0afc1f1e24e0d85e1ac8eda64bab4.jpg,authentic,train,640,640,JPEG,43854,False,,images352
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.a039108701ef5698f6265997908c0462.jpg,authentic,train,640,640,JPEG,40403,False,,images5060
roboflow_counterfeit_med_detection,roboflow\train\images13_jpg.rf.a02dd76733b64588cbaf323268aea716.jpg,authentic,train,640,640,JPEG,18396,False,,images13
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.a00b3752037ede53f91a54ebaef2eb63.jpg,authentic,train,640,640,JPEG,75342,False,,images5052
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.a045a74a302d15d085f8ad1d5062dc30.jpg,authentic,train,640,640,JPEG,30939,False,,images4031
roboflow_counterfeit_med_detection,roboflow\train\images264_jpg.rf.a0552ceedafbac2d20173ec6d998cf90.jpg,authentic,train,640,640,JPEG,22385,False,,images264
roboflow_counterfeit_med_detection,roboflow\train\images4046_jpg.rf.a03eda5b56bd2145cee1b4460c8b7945.jpg,authentic,train,640,640,JPEG,91609,False,,images4046
roboflow_counterfeit_med_detection,roboflow\train\images228_jpg.rf.a0927dd82e1b2c1c07a4f1b20c0d33aa.jpg,authentic,train,640,640,JPEG,35231,False,,images228
roboflow_counterfeit_med_detection,roboflow\train\images4082_jpg.rf.a04486d94f9068b4a8288542bcb955a6.jpg,authentic,train,640,640,JPEG,31108,False,,images4082
roboflow_counterfeit_med_detection,roboflow\train\images5080_jpg.rf.a14a1373eee3085eac0d25b08db3d5ec.jpg,authentic,train,640,640,JPEG,44237,False,,images5080
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.a0ad0dbab7f20970d6bd0a0817dc5248.jpg,authentic,train,640,640,JPEG,40186,False,,images209
roboflow_counterfeit_med_detection,roboflow\train\images5117_jpg.rf.a0d7068e86b88f3950980728e4675312.jpg,authentic,train,640,640,JPEG,82999,False,,images5117
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.a115f510afa4018a4f50aa94f60e1db8.jpg,authentic,train,640,640,JPEG,80876,False,,images5052
roboflow_counterfeit_med_detection,roboflow\train\images5062_jpg.rf.a12ac0847ba3d3ce54108f8bb5ff4a6e.jpg,authentic,train,640,640,JPEG,21616,False,,images5062
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.a06d8c43938307378f1745a80f901e20.jpg,authentic,train,640,640,JPEG,26638,False,,images47
roboflow_counterfeit_med_detection,roboflow\train\images4063_jpg.rf.a1616d5dbad3e681053f224e3c5a5ac2.jpg,authentic,train,640,640,JPEG,22456,False,,images4063
roboflow_counterfeit_med_detection,roboflow\train\1434-2020_png.rf.a0ec63d49fb9d801fc14d36706a1af4a.jpg,counterfeit,train,640,640,JPEG,41330,True,bulletin_graphic_with_baked_in_label_text,1434-2020
roboflow_counterfeit_med_detection,roboflow\train\images5058_jpg.rf.a0f583907adfdb1599349b2801282fa2.jpg,authentic,train,640,640,JPEG,74332,False,,images5058
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.a0a4fa12ec6fb29e7cf34e878fae9a03.jpg,authentic,train,640,640,JPEG,72616,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\images5041_jpg.rf.a143a2d7d9f8325fc8e94634d58c7ab6.jpg,authentic,train,640,640,JPEG,55177,False,,images5041
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.a10842a3cce1b297f0fc36b2f8aef76e.jpg,authentic,train,640,640,JPEG,18538,False,,images4090
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.a061ddddfd4f28833d7850ab1c5276c9.jpg,authentic,train,640,640,JPEG,36140,False,,images4074
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.a0b108775f31df85d6d0386b07674070.jpg,authentic,train,640,640,JPEG,47730,False,,images5060
roboflow_counterfeit_med_detection,roboflow\train\images5030_jpg.rf.a0f566ba9ee6d91bae8d2359252f543d.jpg,authentic,train,640,640,JPEG,29329,False,,images5030
roboflow_counterfeit_med_detection,roboflow\train\images320_jpg.rf.a172a89d723e721621d92fb017245750.jpg,authentic,train,640,640,JPEG,39186,False,,images320
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.a0c2dd952dc020e2b5191c2577979aec.jpg,authentic,train,640,640,JPEG,39343,False,,images5111
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.a16de8dc7c8993098ff7cedb97495c0a.jpg,authentic,train,640,640,JPEG,39067,False,,images14
roboflow_counterfeit_med_detection,roboflow\train\images5080_jpg.rf.a0c2ec6b6f78fb3c3b72de542c5eb98f.jpg,authentic,train,640,640,JPEG,38921,False,,images5080
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.a1c5886c99f585daddac9d39b2de2bd9.jpg,authentic,train,640,640,JPEG,53137,False,,images340
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.a12de139564f92a406bfaa3883e1e16f.jpg,authentic,train,640,640,JPEG,24170,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.a1feeb33a02642ef1afdf920475ccdcf.jpg,authentic,train,640,640,JPEG,50257,False,,images349
roboflow_counterfeit_med_detection,roboflow\train\images4116_jpg.rf.a180c774f0a11a86a6b0a51ef5b19812.jpg,authentic,train,640,640,JPEG,28900,False,,images4116
roboflow_counterfeit_med_detection,roboflow\train\images312_jpg.rf.a1f9a11be41f48a74711da8c3ca010ab.jpg,authentic,train,640,640,JPEG,57700,False,,images312
roboflow_counterfeit_med_detection,roboflow\train\images323_jpg.rf.a20c1b5cf2b647b6e9a6628e911dbf94.jpg,authentic,train,640,640,JPEG,25819,False,,images323
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2021-3535-3_png.rf.a20eebfbc7b997d73bf283036126906b.jpg,ambiguous,train,640,640,JPEG,69310,True,dual_label_contradiction,FDA-Advisory-No-2021-3535-3
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.a2412176a4ea1a49f685def158950262.jpg,authentic,train,640,640,JPEG,50255,False,,images4031
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.a264a1513d2168d40a14220a3d4175f9.jpg,authentic,train,640,640,JPEG,55622,False,,images5039
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.a2d2b3e4a4549966dfdb20a953b094dd.jpg,authentic,train,640,640,JPEG,68932,False,,images5069
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.a26daeb60e4559953519398e2be23990.jpg,authentic,train,640,640,JPEG,63152,False,,images4044
roboflow_counterfeit_med_detection,roboflow\train\images5126_jpg.rf.a2f56b29b0667aa7e398f479c876a61f.jpg,authentic,train,640,640,JPEG,41729,False,,images5126
roboflow_counterfeit_med_detection,roboflow\train\images5126_jpg.rf.a2ca6dab8de8c8e32ca51dcc54af245e.jpg,authentic,train,640,640,JPEG,25345,False,,images5126
roboflow_counterfeit_med_detection,roboflow\train\images315_jpg.rf.a2c4c27e9ef3faf9de455da4bce3531b.jpg,authentic,train,640,640,JPEG,32120,False,,images315
roboflow_counterfeit_med_detection,roboflow\train\images4039_jpg.rf.a2bd69c397ae242f47a2062c3a65d814.jpg,authentic,train,640,640,JPEG,52022,False,,images4039
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.a2c1d47d2dc7ef2b4fb64eaf570335b9.jpg,authentic,train,640,640,JPEG,62097,False,,images5044
roboflow_counterfeit_med_detection,roboflow\train\images232_jpg.rf.a31463bd0ec2c127f839ef077499c9e5.jpg,authentic,train,640,640,JPEG,58004,False,,images232
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.a325621b2bb00ea57a1e72e08319948c.jpg,authentic,train,640,640,JPEG,42177,False,,images230
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.a35b900b302bc3301749503054eedee0.jpg,authentic,train,640,640,JPEG,52068,False,,images303
roboflow_counterfeit_med_detection,roboflow\train\images302_jpg.rf.a2a22c365e0b1a89cae197662d94dc47.jpg,authentic,train,640,640,JPEG,38591,False,,images302
roboflow_counterfeit_med_detection,roboflow\train\fake-buscopan-2048x1150_jpg.rf.a37e015a4f6c6e763231f1a2cdf6d638.jpg,counterfeit,train,640,640,JPEG,44593,True,bulletin_graphic_with_baked_in_label_text,fake-buscopan-2048x1150
roboflow_counterfeit_med_detection,roboflow\train\images5110_jpg.rf.a3112129108bbca46003528475663cdd.jpg,authentic,train,640,640,JPEG,14040,False,,images5110
roboflow_counterfeit_med_detection,roboflow\train\images307_jpg.rf.a2fd88981a4f6008172ccc76b334b5bf.jpg,authentic,train,640,640,JPEG,35656,False,,images307
roboflow_counterfeit_med_detection,roboflow\train\images5062_jpg.rf.a368f4b88d5d3187db87723b18b75c82.jpg,authentic,train,640,640,JPEG,17638,False,,images5062
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.a32e3961c2feeb33c3da490834048f99.jpg,authentic,train,640,640,JPEG,29615,False,,images5053
roboflow_counterfeit_med_detection,roboflow\train\images262_jpg.rf.a3ef678f4131bda02c3c3a707759bb3d.jpg,authentic,train,640,640,JPEG,33298,False,,images262
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.a33456008cb345501beb65df8bc0d70f.jpg,authentic,train,640,640,JPEG,76217,False,,images4029
roboflow_counterfeit_med_detection,roboflow\train\images256_jpg.rf.a42637ca2721b5a26c98445b969e71ec.jpg,authentic,train,640,640,JPEG,46833,False,,images256
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.a361b98301a67fa6862528994a277a69.jpg,authentic,train,640,640,JPEG,36964,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images219_jpg.rf.a2af82cfb6e15f9861ad0b1f3c553f26.jpg,authentic,train,640,640,JPEG,47772,False,,images219
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.a3ea3321122f7495d991bc7f5016ce41.jpg,authentic,train,640,640,JPEG,28358,False,,images4094
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.a3d49f75473891533b6f60358b6c37d8.jpg,authentic,train,640,640,JPEG,52784,False,,images244
roboflow_counterfeit_med_detection,roboflow\train\images266_jpg.rf.a421e7f46db66a8baf84b37179ef488c.jpg,authentic,train,640,640,JPEG,34337,False,,images266
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.a3825a5fafcd10484c7c8a8ecf2b8f7e.jpg,authentic,train,640,640,JPEG,39635,False,,images5071
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.a42818789d1e172d3b5b8358b43aa820.jpg,authentic,train,640,640,JPEG,33767,False,,images29
roboflow_counterfeit_med_detection,roboflow\train\images5030_jpg.rf.a42e0e26f4546ea4862caf8627a8b48c.jpg,authentic,train,640,640,JPEG,33231,False,,images5030
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.a43a36c76e6eb3a9f0a822614aa40400.jpg,authentic,train,640,640,JPEG,39071,False,,images5113
roboflow_counterfeit_med_detection,roboflow\train\images4068_jpg.rf.a440de5c6afd2ec31ef0116d7dd43ec8.jpg,authentic,train,640,640,JPEG,65984,False,,images4068
roboflow_counterfeit_med_detection,roboflow\train\images351_jpg.rf.001d4f1485fc83651ce782f1efb5a9d2.jpg,authentic,train,640,640,JPEG,47977,False,,images351
roboflow_counterfeit_med_detection,roboflow\train\images4087_jpg.rf.0047bf63efcbfa7d8bd493caf51f1c4c.jpg,authentic,train,640,640,JPEG,37388,False,,images4087
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.00150e7ff9e4e806dbaa7a8a5d01edaf.jpg,authentic,train,640,640,JPEG,66257,False,,images5052
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.01032d597387d49b9effbf3eff8a4427.jpg,authentic,train,640,640,JPEG,59028,False,,images5106
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.00520cc9d40483afa1a5d30ac3bd5384.jpg,authentic,train,640,640,JPEG,48689,False,,images4092
