source,orig_relpath,class_label,modality_guess,reviewer_modality,reviewer_notes
roboflow_counterfeit_med_detection,roboflow\train\images5107_jpg.rf.0a48b7a7948b36419844c5d2a32653e9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.08d3b2b202d521c6a93e9c94569e9968.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.0ad234e0286dfabeadbb51cd648ff3de.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5107_jpg.rf.0a5521857bd0429bdbb2967604508ff0.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.0a7d5d6652618bc0d0017a335a20be83.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.0a50ccfe61d3317accf3c7979eb1f05e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.0a918f613d1895710a9184d8e4cb6d0a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5058_jpg.rf.0a2997b5ed978f300de403b9f3745f58.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5032_jpg.rf.0aa5af5786edf1127681ab413335a258.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.0adbeee88e5c67949341e259f45d8532.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.0b98af63936a2e68fd86e5bea55b1273.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.0aa790bb33024eab0207d57e36ecb588.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.0b25212f2aefb4b770a61ea18b265e4e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5031_jpg.rf.0a7f7430b5418f661d3657e93a4c4c0a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4042_jpg.rf.0b5ef2ec9e3a2f39f701c19778beb055.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images302_jpg.rf.0b9c5e029c3a306e985c8596fb7a0902.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5117_jpg.rf.0b88d1511ef276ad99ad9b581dcc4c8a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.0bb9ecd281d1a22d0da5a877c3ac521d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.0b954003d7e49ab361ff72df3cc14bfa.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.0b67194a375dfdde0770e92877e2710f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.0c079a1bb2fb3673edcf884fa268e9cc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images264_jpg.rf.0c095d66d3b6dce41d3f509ca459947f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.0c1d7ff7f27caff195780d5d89098155.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.0c233fd9685e53718838af0a86f65033.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.0c518d14e80b4dfe4eadfae5faccaf29.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4085_jpg.rf.0c30e24482419af6b2d224f8f8cb2d53.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.0c0d628b377fd4c2423b31f5072adb5d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images218_jpg.rf.0c6f5c199d7afeba6fb60d09f75601e4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.0c6a5a977c9611357af3f2a4cb739375.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images46_jpg.rf.0c7441517c12af25edd3424c35efdeb9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images266_jpg.rf.0c8926d98165755cb796c25bf33701cd.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5114_jpg.rf.0c860f72cb1ac32b4a1ce8f7a14a98c4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.0cca52b9d6af1a7071127c35f5ea4a5a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images201_jpg.rf.0c97b57d71e542ba7d3b3eb65a517a5f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.0d03430bf342b137d59259880089ffb7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images266_jpg.rf.0d1edd03df23fff871a52b1fca52ad36.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5098_jpg.rf.0d52dcb33d4389faa2444f81e4ec8fc9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4095_jpg.rf.0d1a626f47d64b46db511b90adf2baab.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4066_jpg.rf.0d81d5e11e64fcdd1fc88415c7e4790e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5104_jpg.rf.0d726475d1df7e3abfde7ee7f3cf8f4a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.0ccd923cbaff40199fceeca700c34267.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5103_jpg.rf.0d144db56202a08ea8e1d010b198ea3c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.0d4413b195ae950ef24ddc5bf0db4f12.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.0db0bef33257a2c138f424fe5d5fcefe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5058_jpg.rf.0d50f21092ec74671cabbd7558181ca8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.0dc2e4346c81fb10b81d710d5632516a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4067_jpg.rf.0c8be88662b87567a2d535711d45841c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images227_jpg.rf.0d959065d4c8cc3d0dcc593be4731832.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.0d808c5afc0552eec8b97db4f02c6e91.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.0cd920ab8ed58c134a7298a1bd19a4d8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.0cdd8b855ffa2246aeb0a3e11119e94f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images206_jpg.rf.0d4107b98c8a07271d3cf8201c34396b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images321_jpg.rf.0cf94591f6641699dfc103ddb4b0a9ef.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.0d37b102843a43974c84012b4923b730.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.0dfdde46e893ad6dd8abfa028a610624.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4124_jpg.rf.0de76494c4f72a56b72772ea32e0a120.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images283_jpg.rf.0e07fbab9cfcd6248fa74b1e40f5f7c7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5040_jpg.rf.0e676575375c1a038eaaf755e130e5f7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4045_jpg.rf.0f057dbc145a95367aa7eba3e22a96fc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.0f394c5dfcc89b8f51b16545b24f808e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.0f5b28e284b53d0ce665ed4f28433c49.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.0e6c745f4bb46e95782fe3d87ef87997.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images258_jpg.rf.0f4e55cb98b63c67c88fabc798824fcb.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5112_jpg.rf.0e92443e78257deefcde9728340d212d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4039_jpg.rf.0f6604638d14fa1632c2ae82e4fcaf4e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images222_jpg.rf.0eea7e007d2172e89b6362477e026926.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.0ec87ec0280b0899d706211f16b57014.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.0f1316f9638e02558decd4b508235d97.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4063_jpg.rf.0e2f237e2ab421f59e565d5ac0044aad.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images242_jpg.rf.0f7241f538fd0af398436918d7efbe85.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images219_jpg.rf.0ffc344b8041cf8acf8b7f81246b4298.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.0fea1e4b27c1e112823570947fcf68fd.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4120_jpg.rf.0fc2ab2274b4820ef521167ec8d2c98d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images265_jpg.rf.0f0ce8197829cb84ac9191a92c4d1029.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.0f99f541602c7059e4db2faa68c8ac02.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.0fadc787fa71c348cefd10330242fee7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.0eb319c48a76c9142c34fd0554de0d81.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5087_jpg.rf.0fb6c7116285b84676685a47e18ce558.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.0f712e62dc15a73ac1ba99414a32d242.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.1032f82164e777f746ceaf18845c5573.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5117_jpg.rf.1018ce771ec21188f0a9f1483e1a8ab5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images245_jpg.rf.0efe715cf8fe189670e7c309bd926185.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.104b9975a3738184b745035d488a8674.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5112_jpg.rf.10534374e3711b8e90118265070467c6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images307_jpg.rf.10540c05d7bdce4194eeb52aae8188aa.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.10f27c26ee7704b502a58eef3fbc50f5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4107_jpg.rf.10f14b23df83af0c4baf18609fb6f168.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images312_jpg.rf.118b1271730daabdaf01d63d1acb238d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images228_jpg.rf.115c4ff781d8bf0edf813eb99f5c4cb9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.1116aa0c286814c6a251b9aed62f69f8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4100_jpg.rf.10b0f0676b257f4cfa5520c7f85e492e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.108bbddd68508060f8a72fe353b28c2d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5080_jpg.rf.1206ec2cd99ede039a8e5f3542cb9b5a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.118ab5ebcd095490d82e9d357781ac4f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.11484c4660453ca417ce0cfd4393f681.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.10a2159542a9952d7882bac73fa479db.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.11d8edd784281b0d261f5b6008478add.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4038_jpg.rf.11ba50162b8628cebe9240cf69fa8ac3.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.11d73d4bc9c9c9d3a6119abe92499c9d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.10fe130a1efe18b7055404a3fbff7217.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.111bbf5f06064223b93e1716d43cbc72.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4093_jpg.rf.1166ba5d222598c40d249e9890fccfee.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images321_jpg.rf.11ae2daaec02b0d81fd487d11b9671d8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4087_jpg.rf.11a6b593cdc6a2769404604b10bbd99d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.10865b99637c282379545b2cb6d429f4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.10f1c4eb0da401e95e6aecc77d647839.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.1157324ac369fcc30f8c301d1f381707.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.10d7e8fef9c24ff7639e04f89b5395a8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.120aefa29236b1a25c2148af3101274c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.1166ed6ab51c2717a7dbe5b453eead79.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.1303c3163f50733d8e37915f36351a82.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.13100ad827017a020349e731f1d5f04c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images214_jpg.rf.12aba193195fbef7b3890af88452b36e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.120e1d54c481d4b13c5637b4b77be0a5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5127_jpg.rf.123ff7c4924738582f4afb40ea840631.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.131c069350d55a97ae2b9c52195bdf94.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images05_jpg.rf.12d13ac9d41a94601f28560a2dc3eff8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.134148ea93eff08b0e893721f14ba2b4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.12a2322bcf33fc2c0755f7ed2ef966af.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.138a2a85ed131a713ae2793c515d16a7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.136de9057fd3892905a8b15ebee8664f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.13e488c9fe6c5d99bd89ec67a9ddd582.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.1385ba373a513740b3bbc360da59ddb6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.12120d8a90b3e50220032de736dfdff5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5064_jpg.rf.13714464928f71d59790d9c4c356ba47.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.13fc4b291d84b9eec573a8f45bd96041.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.13cfc84565580fc63819d4ff5a457b44.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.1276b25e9136d48706dae43eafe2681f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5059_jpg.rf.13f74779280645267518b82f58c6d099.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5045_jpg.rf.1429f8803612831e5a57dd93aa3db894.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.139289fa1bdb3858f4762e26b8c70697.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5096_jpg.rf.1369aa28b1fda553528df715fd2e9085.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5087_jpg.rf.144a36a2d3beb9f100a37411ce32e0c1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images351_jpg.rf.146ca1796377f9611c28291e22d57249.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.1434f9e00dd1f88594ad8747db1dd7e1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.144115b0de30f2dc2fa9e9724d7e0963.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images214_jpg.rf.145f70d1c4916833dd79c2354937ed53.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.152d47b78907dfa7bbaab8887206ef02.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5063_jpg.rf.145d7afbe10b8c30f49011fb39ffc71e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.1497b41ee1cf62808b0098e1fffd2327.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.142e700daf40aa2416fca6882ebdf0fa.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.15d11aa3d01922c086097092d0c6b19b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.156c84db80224e4b7b0aeef2074bb1ce.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images210_jpg.rf.147b22f13983a34b1f7ff0752a00899a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.15a24dccab1bf28f8d0dc50e95f0ef7d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.1559c9727146f2b9d9ed97981fcf512b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.148acd345ee89266eafed2e4f2d3e2a1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.14a0effd0c716acd458db1af7abe7e69.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.1536096617769d6d57b7ce4d1fb25f88.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.158c6f6f0410f7f9e87c29f4fd78fa5b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.14ed89026f274df1cd22a1b4e10d1110.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4110_jpg.rf.1579eb9867fe16a27d841b702171dccc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5032_jpg.rf.153c6f81b2e2479ef3fedf37c77e2a4d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images252_jpg.rf.1517d15492a033b10c8244366dc02fe4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.1595c482b2b915ddd1062e47479731ce.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.14bc76260d78531f3ef5899b47462528.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.15d61df93f4454f4d7ec2f7145374fca.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.15e7375e9d433e0307d53f038c4b0991.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.15ecbc18bf384fe28c1a83a25baf0b50.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.16071642026e62a144be1645b84954e9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.1638865d995aa102ee8a3cc023b73e5e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4100_jpg.rf.16a963e2c45a13bb113f18331d174048.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.16ef3701ab77bbdaeaf99cbbd68425e8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.16a182d9df9be1a09580c0ea11553cf5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4069_jpg.rf.1642950f2c81b8cf15a2ea7fdf1920f9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.16aa8f9b75d7dda989e54ae08bc04f65.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4068_jpg.rf.168bce37a550081a3552f0b0339ed90d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.169579043517529ec7e2aab30678be2f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.16e93e516ba0089310b6c73acd2510fe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images276_jpg.rf.170f6228e5062c79227d13c469427a65.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.1701d2e77df66a16ac1ad8efbc21bbf7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images323_jpg.rf.16139a39730c7bf664ebcea9bf215fd3.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.16f812fc5d813b124ddcd49e07542a4a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.16d71a62b539bc0dd3659664a9997749.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.16863dc9cf36d1ed481e0584c4ca368e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.16fd5bd928a96052b1b834212375b691.jpg,authentic,outer_packaging_or_product_photo,,
