image_id,pool,class_label,capture_pattern,modality,width,height,min_side,file_size_bytes,brightness,mean_r,mean_g,mean_b
kaggle_fake_real_medicine_e6c7f05541,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,547,314,314,250314,0.6592936515808105,0.7484738826751709,0.6317756175994873,0.5976313948631287
kaggle_fake_real_medicine_036597d7b3,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,622,301,301,209742,0.6804834008216858,0.7455021142959595,0.7439376711845398,0.5520105361938477
kaggle_fake_real_medicine_01b3ab801c,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,419,642,419,498890,0.49530771374702454,0.47508713603019714,0.5104358196258545,0.5004002451896667
kaggle_fake_real_medicine_8ebb9a5eba,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,407,617,407,441385,0.27964699268341064,0.19774338603019714,0.37537628412246704,0.26582127809524536
kaggle_fake_real_medicine_0876d989f5,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,556,515,515,508261,0.3636281490325928,0.2795256972312927,0.29773378372192383,0.5136249661445618
kaggle_fake_real_medicine_584654950e,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,540,504,504,347677,0.5411334037780762,0.6001359224319458,0.5257123112678528,0.49755191802978516
kaggle_fake_real_medicine_e833313f43,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,358,550,358,299889,0.4815720021724701,0.38034430146217346,0.46442729234695435,0.5999444723129272
kaggle_fake_real_medicine_d8e6635430,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,366,544,366,335718,0.47897711396217346,0.48872262239456177,0.4629088342189789,0.48529988527297974
kaggle_fake_real_medicine_347e282f41,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,517,451,451,30511,0.42946091294288635,0.42416897416114807,0.5113195180892944,0.35289427638053894
kaggle_fake_real_medicine_b94b13518f,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,741,421,421,37863,0.6758413314819336,0.6357383728027344,0.6813725829124451,0.710412859916687
kaggle_fake_real_medicine_b1b14a8a60,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,294,484,294,47766,0.5097857117652893,0.5310393571853638,0.49302908778190613,0.50528883934021
kaggle_fake_real_medicine_afdedb67c8,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,298,215,215,31827,0.42516469955444336,0.49043163657188416,0.4334941804409027,0.3515682816505432
kaggle_fake_real_medicine_2883b7e45b,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,344,215,215,29996,0.5022333264350891,0.4628255367279053,0.4791877567768097,0.5646867752075195
kaggle_fake_real_medicine_abbb61cce5,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,459,731,459,143816,0.8008747100830078,0.8044624924659729,0.8155675530433655,0.7825942039489746
kaggle_fake_real_medicine_f77e826fc2,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,427,703,427,172723,0.7542157769203186,0.761594295501709,0.7686523795127869,0.7324008941650391
kaggle_fake_real_medicine_f20b141abd,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,834,387,387,134724,0.8050382733345032,0.8791226148605347,0.8151702284812927,0.7208218574523926
kaggle_fake_real_medicine_af054412f5,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,765,375,375,147950,0.8333770632743835,0.8571643233299255,0.8355163335800171,0.8074506521224976
kaggle_fake_real_medicine_4581f49ec4,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,456,339,339,110912,0.6545305252075195,0.6689558625221252,0.658010721206665,0.6366249322891235
kaggle_fake_real_medicine_828e34ae84,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,426,356,356,107648,0.46852120757102966,0.5847283005714417,0.5597359538078308,0.26109930872917175
kaggle_fake_real_medicine_10200a9a29,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,543,543,543,611058,0.5758185982704163,0.6489966511726379,0.5714116096496582,0.5070475339889526
kaggle_fake_real_medicine_a52f4729ef,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,586,560,560,774845,0.3830317556858063,0.217817485332489,0.3536984920501709,0.5775793194770813
kaggle_fake_real_medicine_c316aa2e72,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,468,714,468,590760,0.46601566672325134,0.5317248702049255,0.4697687029838562,0.3965533375740051
kaggle_fake_real_medicine_7b8afa42b4,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,472,714,472,602444,0.4623449146747589,0.5286735892295837,0.4637044072151184,0.3946566879749298
kaggle_fake_real_medicine_702b301e99,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,455,717,455,586372,0.43381014466285706,0.6363645195960999,0.4156498908996582,0.24941599369049072
kaggle_fake_real_medicine_8883b37d74,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,1106,346,346,296142,0.7743611335754395,0.8621275424957275,0.7829858064651489,0.6779699325561523
kaggle_fake_real_medicine_745c17f03e,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,377,607,377,231877,0.6317494511604309,0.8310164213180542,0.6120260953903198,0.4522058665752411
kaggle_fake_real_medicine_f8ee1fba3f,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,349,520,349,261666,0.40792420506477356,0.4178117513656616,0.40770816802978516,0.3982527256011963
kaggle_fake_real_medicine_32d9b40ac6,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,814,470,470,407534,0.5585088729858398,0.5065908432006836,0.5621620416641235,0.6067737340927124
kaggle_fake_real_medicine_6a0d82961a,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,604,745,604,345823,0.7932780385017395,0.7838129997253418,0.8035366535186768,0.7924843430519104
kaggle_fake_real_medicine_c16bf3536a,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,588,706,588,385476,0.7500954270362854,0.7773418426513672,0.7664684653282166,0.7064759731292725
kaggle_fake_real_medicine_2f4f6735e2,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,423,552,423,351030,0.6572919487953186,0.6738463044166565,0.663891077041626,0.6341385245323181
kaggle_fake_real_medicine_78e572ee28,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,425,542,425,280397,0.7004749178886414,0.7168676853179932,0.7062270641326904,0.6783299446105957
kaggle_fake_real_medicine_bd0cfe0cb4,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,390,618,390,249414,0.6723489761352539,0.8391659259796143,0.5739028453826904,0.6039780378341675
kaggle_fake_real_medicine_b98d6afd80,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,395,613,395,380034,0.6482620239257812,0.5342313647270203,0.6367618441581726,0.7737927436828613
kaggle_fake_real_medicine_a0fa4531d3,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,483,647,483,426123,0.557042121887207,0.6159869432449341,0.5849676728248596,0.4701717495918274
kaggle_fake_real_medicine_8713e32afa,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,464,674,464,551848,0.5704050660133362,0.5659265518188477,0.5687050223350525,0.5765835642814636
kaggle_fake_real_medicine_3bdedf3bd4,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,497,537,497,402876,0.5796897411346436,0.621540904045105,0.5754193663597107,0.5421090126037598
kaggle_fake_real_medicine_9747a801ed,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,496,555,496,588226,0.4475812613964081,0.2608417868614197,0.3838752508163452,0.6980267763137817
kaggle_fake_real_medicine_259d2e2e43,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,579,773,579,608274,0.37766799330711365,0.5848757028579712,0.43659621477127075,0.111532062292099
kaggle_fake_real_medicine_12842db162,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,588,763,588,608545,0.5358181595802307,0.5824257135391235,0.5800790786743164,0.4449496567249298
kaggle_fake_real_medicine_11467496c6,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,572,783,572,650419,0.3590271472930908,0.53434818983078,0.43773651123046875,0.10499675571918488
kaggle_fake_real_medicine_c261f83794,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,575,749,575,522519,0.5017971396446228,0.5726667642593384,0.5386048555374146,0.3941195607185364
kaggle_fake_real_medicine_375a6dabfd,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,447,194,194,28906,0.7337389588356018,0.7473881840705872,0.7254279851913452,0.7284007668495178
kaggle_fake_real_medicine_50444f4c85,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,356,204,204,30792,0.7356979250907898,0.7101753950119019,0.7414053082466125,0.7555128335952759
kaggle_fake_real_medicine_6c48c2b073,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,385,207,207,27271,0.7377511858940125,0.7188677787780762,0.737231969833374,0.7571538090705872
kaggle_fake_real_medicine_030573fd98,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,405,197,197,31886,0.7755737900733948,0.7843606472015381,0.7716193199157715,0.7707414627075195
kaggle_fake_real_medicine_61643b3aef,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,417,199,199,26550,0.8132808804512024,0.8101524114608765,0.8157848715782166,0.8139055371284485
kaggle_fake_real_medicine_d4758e32c8,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,431,560,431,377383,0.4838334321975708,0.603644847869873,0.38554689288139343,0.46230852603912354
kaggle_fake_real_medicine_f0e9f37ae0,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,426,560,426,362595,0.5899567604064941,0.6106052398681641,0.5908499956130981,0.5684149265289307
kaggle_fake_real_medicine_00b0378aeb,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,336,160,160,106795,0.5728282928466797,0.3204513192176819,0.7062586545944214,0.6917749047279358
kaggle_fake_real_medicine_589075e46a,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,317,260,260,168064,0.603841245174408,0.27629828453063965,0.7723221182823181,0.762903094291687
kaggle_fake_real_medicine_a31563869e,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,479,320,320,186743,0.6522186994552612,0.6377460956573486,0.6720617413520813,0.646848201751709
kaggle_fake_real_medicine_5d72b67a63,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,402,303,303,154446,0.7094851136207581,0.6480698585510254,0.7282245755195618,0.752160906791687
kaggle_fake_real_medicine_8ee3b228c9,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,246,446,246,119385,0.345791220664978,0.4732239842414856,0.34170305728912354,0.22244659066200256
kaggle_fake_real_medicine_4838ecb268,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,308,405,308,146690,0.30850568413734436,0.3933326005935669,0.2735849618911743,0.25859948992729187
kaggle_fake_real_medicine_cbe26aa03b,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,379,574,379,220475,0.691544771194458,0.7099743485450745,0.6942986249923706,0.670361340045929
kaggle_fake_real_medicine_7b30644c5b,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,350,602,350,186425,0.7172845005989075,0.7103534936904907,0.7355114221572876,0.7059886455535889
kaggle_fake_real_medicine_e560d3d930,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,481,296,296,206676,0.6301372051239014,0.7228477597236633,0.6278923153877258,0.5396714210510254
kaggle_fake_real_medicine_4f839114d5,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,511,257,257,114934,0.7957008481025696,0.8208352327346802,0.790322482585907,0.7759449481964111
kaggle_fake_real_medicine_012dbfbc36,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,300,494,300,133682,0.7891547083854675,0.8055261969566345,0.8084683418273926,0.753469705581665
kaggle_fake_real_medicine_7b470e559a,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,397,301,301,137313,0.6179923415184021,0.6368451118469238,0.5959281325340271,0.6212038993835449
kaggle_fake_real_medicine_2101e29cad,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,456,303,303,197708,0.6238769888877869,0.814333438873291,0.6983073353767395,0.3589901328086853
kaggle_fake_real_medicine_079f320fd3,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,304,490,304,133106,0.7917819023132324,0.8080346584320068,0.8109978437423706,0.7563132047653198
kaggle_fake_real_medicine_48ac2ce440,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,350,269,269,101185,0.7642868161201477,0.8143085837364197,0.750447154045105,0.7281048893928528
kaggle_fake_real_medicine_25654c7f24,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,220,278,220,111125,0.6386616826057434,0.6778406500816345,0.6304170489311218,0.6077272891998291
kaggle_fake_real_medicine_8d48cabbe1,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,394,259,259,143291,0.6515404582023621,0.6096765995025635,0.7004576921463013,0.6444872617721558
kaggle_fake_real_medicine_112dc1a750,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,206,269,206,86806,0.691929042339325,0.6819374561309814,0.6973087787628174,0.6965408325195312
kaggle_fake_real_medicine_d799f1d48c,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,363,552,363,367029,0.33101990818977356,0.5673397779464722,0.3355746567249298,0.09014534950256348
kaggle_fake_real_medicine_7c0daeaa30,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,363,568,363,389950,0.4907035529613495,0.49643170833587646,0.4948797821998596,0.4807990789413452
kaggle_fake_real_medicine_4a172a5783,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,539,356,356,350555,0.5430992841720581,0.4911046624183655,0.535268247127533,0.6029249429702759
kaggle_fake_real_medicine_edbb207b2e,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,833,546,546,414715,0.6816461086273193,0.6996725797653198,0.6791120767593384,0.6661535501480103
kaggle_fake_real_medicine_08ba7974f3,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,365,240,240,116416,0.7677550315856934,0.7780340313911438,0.7702100872993469,0.7550206780433655
kaggle_fake_real_medicine_b70df6e629,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,389,218,218,104518,0.7164626717567444,0.7904718518257141,0.7471373081207275,0.6117790937423706
kaggle_fake_real_medicine_2eadeabb23,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,473,439,439,232781,0.7385292053222656,0.803918719291687,0.6985284090042114,0.7131405472755432
kaggle_fake_real_medicine_005ffbaf2f,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,293,664,293,309550,0.3296651840209961,0.5406346321105957,0.24299843609333038,0.2053624987602234
kaggle_fake_real_medicine_9d267b5e7c,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,282,666,282,270894,0.32607361674308777,0.5884439945220947,0.22790288925170898,0.16187386214733124
kaggle_fake_real_medicine_d34b172d99,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,408,664,408,466252,0.5124008059501648,0.5026874542236328,0.5195599794387817,0.5149548053741455
kaggle_fake_real_medicine_27f3e0a05e,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,407,668,407,445465,0.5311453342437744,0.5452398061752319,0.5348728895187378,0.5133233666419983
kaggle_fake_real_medicine_f412adfac6,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,740,401,401,387362,0.35899749398231506,0.3804323971271515,0.4870012104511261,0.20955882966518402
kaggle_fake_real_medicine_a5c91851cb,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,744,391,391,375846,0.3260209262371063,0.3435824513435364,0.4495213031768799,0.1849590241909027
kaggle_fake_real_medicine_625c4e1122,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,442,382,382,238516,0.29048845171928406,0.2728486955165863,0.3547602593898773,0.243856281042099
kaggle_fake_real_medicine_f62a70d32b,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,433,372,372,238988,0.2445124387741089,0.23096758127212524,0.3073385953903198,0.1952311396598816
kaggle_fake_real_medicine_431e9ec70d,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,766,383,383,387638,0.34633374214172363,0.3581150770187378,0.4673502743244171,0.21353593468666077
kaggle_fake_real_medicine_d97567946f,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,396,671,396,444017,0.40421009063720703,0.4177485406398773,0.4075329303741455,0.3873487412929535
kaggle_fake_real_medicine_b54b7ff396,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,403,649,403,443938,0.48883143067359924,0.502353310585022,0.49411481618881226,0.47002625465393066
kaggle_fake_real_medicine_d0e874750d,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,447,699,447,332711,0.6129710674285889,0.7924699783325195,0.7140998840332031,0.3323433995246887
kaggle_fake_real_medicine_85cc0519d6,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,758,417,417,330026,0.666236162185669,0.7930539846420288,0.546511173248291,0.659143328666687
kaggle_fake_real_medicine_12c43a7eaa,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,1172,341,341,440106,0.614785373210907,0.40666359663009644,0.6773896813392639,0.760302722454071
kaggle_fake_real_medicine_d740f92d0d,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,387,756,387,262940,0.6191489100456238,0.6196222305297852,0.6218864917755127,0.6159380674362183
kaggle_fake_real_medicine_ffe122a56c,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,824,496,496,432481,0.6537891030311584,0.6952024102210999,0.6615866422653198,0.6045783758163452
kaggle_fake_real_medicine_845ee248b9,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,402,539,402,361073,0.44119563698768616,0.5707347393035889,0.3346344828605652,0.4182176887989044
kaggle_fake_real_medicine_b26f3d1fe0,kaggle_modeling_pool,counterfeit,Screenshot*.png,blister,404,540,404,325261,0.5551049709320068,0.5778148174285889,0.5553807020187378,0.5321193933486938
kaggle_fake_real_medicine_02169db735,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,492,281,281,161622,0.6761952042579651,0.847544252872467,0.6225481033325195,0.5584931969642639
kaggle_fake_real_medicine_cc88c993f0,kaggle_modeling_pool,counterfeit,Screenshot*.png,packaging,764,408,408,244593,0.7944572567939758,0.7856780290603638,0.8113827109336853,0.7863109111785889
kaggle_fake_real_medicine_da9f2b55ac,kaggle_modeling_pool,counterfeit,Screenshot*.png,other,401,476,401,192738,0.7909629940986633,0.8389734625816345,0.7846086025238037,0.749306857585907
kaggle_fake_real_medicine_3a04e11088,kaggle_modeling_pool,authentic,images*.jpg,other,225,224,224,6634,0.8206549286842346,0.8105306029319763,0.7817555665969849,0.8696786761283875
kaggle_fake_real_medicine_779c1196eb,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8564,0.661928117275238,0.5733896493911743,0.671438455581665,0.7409563064575195
kaggle_fake_real_medicine_10225ffb67,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5266,0.8702356219291687,0.8662282228469849,0.8577138781547546,0.8867647051811218
kaggle_fake_real_medicine_22aa194522,kaggle_modeling_pool,authentic,images*.jpg,blister,223,226,223,6629,0.7180047631263733,0.7077895402908325,0.6652927398681641,0.7809321880340576
kaggle_fake_real_medicine_44fd0f757a,kaggle_modeling_pool,authentic,images*.jpg,blister,215,235,215,12039,0.5778499245643616,0.41372454166412354,0.5961444973945618,0.7236807346343994
kaggle_fake_real_medicine_bcdf79c558,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7058,0.8176869750022888,0.8367637395858765,0.7739640474319458,0.8423330783843994
kaggle_fake_real_medicine_65a1725371,kaggle_modeling_pool,authentic,images*.jpg,blister,207,243,207,10059,0.7394623756408691,0.6682463884353638,0.738447904586792,0.8116929531097412
kaggle_fake_real_medicine_811363f6de,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,3278,0.9565632939338684,0.9587814211845398,0.9481426477432251,0.962766170501709
kaggle_fake_real_medicine_93d7311fc9,kaggle_modeling_pool,authentic,images*.jpg,other,283,178,178,5733,0.8440372347831726,0.8518928289413452,0.8291360139846802,0.8510828018188477
kaggle_fake_real_medicine_fd039f994c,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5287,0.8702349662780762,0.8662176728248596,0.8577263355255127,0.8867608904838562
kaggle_fake_real_medicine_788dd6b226,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,8486,0.7389881610870361,0.6794146299362183,0.7324085235595703,0.8051413297653198
kaggle_fake_real_medicine_1fb3ce9b13,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7993,0.7349832653999329,0.6148016452789307,0.7425915002822876,0.8475567102432251
kaggle_fake_real_medicine_2132e7ceb4,kaggle_modeling_pool,authentic,images*.jpg,other,248,203,203,11421,0.7091072201728821,0.5914435982704163,0.719089925289154,0.8167883157730103
kaggle_fake_real_medicine_cb3b65a489,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7480,0.7339010238647461,0.6134124398231506,0.7416954040527344,0.8465954065322876
kaggle_fake_real_medicine_d276dd4088,kaggle_modeling_pool,authentic,images*.jpg,other,230,219,219,7126,0.8506044745445251,0.7851581573486328,0.8587862253189087,0.9078689813613892
kaggle_fake_real_medicine_15bd27eba4,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,9852,0.7389383316040039,0.6605545282363892,0.7456763386726379,0.8105842471122742
kaggle_fake_real_medicine_6f072f285c,kaggle_modeling_pool,authentic,images*.jpg,other,168,300,168,5946,0.41676464676856995,0.38811370730400085,0.38550668954849243,0.47667357325553894
kaggle_fake_real_medicine_097d8595eb,kaggle_modeling_pool,authentic,images*.jpg,other,220,229,220,5317,0.7717416286468506,0.7570168972015381,0.756399393081665,0.8018085956573486
kaggle_fake_real_medicine_8ab00bce96,kaggle_modeling_pool,authentic,images*.jpg,other,275,183,183,6446,0.6563636660575867,0.4692239463329315,0.6401214599609375,0.8597455024719238
kaggle_fake_real_medicine_ec12cfda16,kaggle_modeling_pool,authentic,images*.jpg,other,224,224,224,5575,0.7711636424064636,0.7145259380340576,0.7641113996505737,0.8348537683486938
kaggle_fake_real_medicine_d3c6fa2ded,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4936,0.680380642414093,0.6791379451751709,0.6932100057601929,0.6687940359115601
kaggle_fake_real_medicine_e7d479caa3,kaggle_modeling_pool,authentic,images*.jpg,other,286,176,176,6553,0.7424271702766418,0.6491076946258545,0.7423091530799866,0.8358647227287292
kaggle_fake_real_medicine_0e4fbd29c5,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,7277,0.7937636971473694,0.7492398023605347,0.7754748463630676,0.8565765023231506
kaggle_fake_real_medicine_bc3f3f4d6a,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7063,0.5939338803291321,0.38859912753105164,0.6265299320220947,0.7666724324226379
kaggle_fake_real_medicine_1761000c09,kaggle_modeling_pool,authentic,images*.jpg,other,168,300,168,5694,0.41707324981689453,0.38870829343795776,0.3857575058937073,0.47675400972366333
kaggle_fake_real_medicine_63bc3c7d29,kaggle_modeling_pool,authentic,images*.jpg,other,224,225,224,5621,0.8523871302604675,0.8623018264770508,0.8501972556114197,0.8446624279022217
kaggle_fake_real_medicine_af7e1cb823,kaggle_modeling_pool,authentic,images*.jpg,other,182,276,182,9036,0.49036717414855957,0.3718462884426117,0.5173187255859375,0.5819364786148071
kaggle_fake_real_medicine_393b5f4602,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2088,0.7325285077095032,0.7566741704940796,0.7239764928817749,0.7169348001480103
kaggle_fake_real_medicine_40c7abeb62,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2080,0.8923380970954895,0.9077780246734619,0.848547637462616,0.9206887483596802
kaggle_fake_real_medicine_aee89a8f04,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1702,0.9093670845031738,0.9138269424438477,0.8922803997993469,0.9219937324523926
kaggle_fake_real_medicine_5c5acf8bbd,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5997,0.7887539267539978,0.8325779438018799,0.7803710699081421,0.7533127069473267
kaggle_fake_real_medicine_be2c540b63,kaggle_modeling_pool,authentic,images*.jpg,other,275,183,183,4892,0.8086566925048828,0.769047737121582,0.8078498244285583,0.849072277545929
kaggle_fake_real_medicine_cc1c50541a,kaggle_modeling_pool,authentic,images*.jpg,other,172,293,172,7949,0.5267552733421326,0.44528377056121826,0.5262638330459595,0.6087182760238647
kaggle_fake_real_medicine_eded2385a3,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6717,0.623580813407898,0.5758119225502014,0.6371926665306091,0.6577378511428833
kaggle_fake_real_medicine_d2635ccf33,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8567,0.7513761520385742,0.7459779381752014,0.7495471239089966,0.7586033344268799
kaggle_fake_real_medicine_ff8bb608ba,kaggle_modeling_pool,authentic,images*.jpg,other,251,200,200,4890,0.8843408226966858,0.8819584846496582,0.8843041658401489,0.8867599368095398
kaggle_fake_real_medicine_88e760ec67,kaggle_modeling_pool,authentic,images*.jpg,other,194,259,194,5753,0.5803433060646057,0.5506730675697327,0.572837233543396,0.617519736289978
kaggle_fake_real_medicine_48b77d4b79,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,9978,0.6899053454399109,0.5806085467338562,0.6971468925476074,0.791960597038269
kaggle_fake_real_medicine_21720344fd,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,6309,0.8611388206481934,0.859370231628418,0.8376790285110474,0.8863673806190491
kaggle_fake_real_medicine_a0fd053475,kaggle_modeling_pool,authentic,images*.jpg,other,227,222,222,6595,0.8693209290504456,0.8152401447296143,0.8775850534439087,0.9151377081871033
kaggle_fake_real_medicine_47ef3972b2,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7193,0.7518733143806458,0.6852587461471558,0.7591605186462402,0.8112007975578308
kaggle_fake_real_medicine_e59a892262,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5264,0.8272626996040344,0.8580566644668579,0.7958955764770508,0.8278358578681946
kaggle_fake_real_medicine_3eb2fc376e,kaggle_modeling_pool,authentic,images*.jpg,other,192,263,192,9065,0.5360156893730164,0.4916178584098816,0.5264083743095398,0.5900208950042725
kaggle_fake_real_medicine_c10951a964,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,9851,0.690519392490387,0.6411142349243164,0.6924335360527039,0.7380102872848511
kaggle_fake_real_medicine_895c45b293,kaggle_modeling_pool,authentic,images*.jpg,other,300,168,168,9433,0.5054132342338562,0.45466646552085876,0.5051681995391846,0.5564051270484924
kaggle_fake_real_medicine_163b95ff77,kaggle_modeling_pool,authentic,images*.jpg,other,275,183,183,10520,0.7029715180397034,0.5898370742797852,0.6830757856369019,0.8360016345977783
kaggle_fake_real_medicine_bf3ebad111,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,6924,0.8622143268585205,0.860434889793396,0.838446855545044,0.8877613544464111
kaggle_fake_real_medicine_d6cfd57100,kaggle_modeling_pool,authentic,images*.jpg,other,217,232,217,9510,0.4457494020462036,0.28795671463012695,0.476645827293396,0.5726457238197327
kaggle_fake_real_medicine_5914cbca30,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,6863,0.7514176368713379,0.6850461959838867,0.7586397528648376,0.8105669617652893
kaggle_fake_real_medicine_2df01fd6a7,kaggle_modeling_pool,authentic,images*.jpg,other,273,184,184,4443,0.8420183062553406,0.810105562210083,0.8412559628486633,0.8746936321258545
kaggle_fake_real_medicine_3e84e186df,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2531,0.44050851464271545,0.3854386806488037,0.41468867659568787,0.5213981866836548
