source,orig_relpath,class_label,phash_canonical_hex,product_identity,cluster_size,is_exact_duplicate,exact_duplicate_of
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.11d8edd784281b0d261f5b6008478add.jpg,authentic,aaddd522cd85c0e5,pid_00039,35,False,
roboflow_counterfeit_med_detection,roboflow\train\images4038_jpg.rf.11ba50162b8628cebe9240cf69fa8ac3.jpg,authentic,8f01f01ef07cf07c,pid_00057,55,True,roboflow\train\images4038_jpg.rf.02d18318593390e6ea2c5eac0b3bad72.jpg
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.11d73d4bc9c9c9d3a6119abe92499c9d.jpg,authentic,87171346a6bdb8e8,pid_00004,5,False,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.10fe130a1efe18b7055404a3fbff7217.jpg,authentic,af2b8145ae9ce8c6,pid_00112,9,False,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.111bbf5f06064223b93e1716d43cbc72.jpg,authentic,abfcf807200bd6f0,pid_00159,12,True,roboflow\train\images15_jpg.rf.8a61ea51208b7a1cd480fe85f14b63b7.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4093_jpg.rf.1166ba5d222598c40d249e9890fccfee.jpg,authentic,8770f88707787a87,pid_00251,12,True,roboflow\train\images4093_jpg.rf.8f45b36a75616a7b62f9629f23e97220.jpg
roboflow_counterfeit_med_detection,roboflow\train\images321_jpg.rf.11ae2daaec02b0d81fd487d11b9671d8.jpg,authentic,bccbc364cb36243a,pid_00074,55,True,roboflow\train\images321_jpg.rf.9a36fd022bf6392a20b4fde6ea0ce8de.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4087_jpg.rf.11a6b593cdc6a2769404604b10bbd99d.jpg,authentic,bf7ed581c0c180bb,pid_00135,20,True,roboflow\train\images4087_jpg.rf.91dfa06fd2aff43383894220e6459d97.jpg
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.10865b99637c282379545b2cb6d429f4.jpg,authentic,b8e7856985638771,pid_00247,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.10f1c4eb0da401e95e6aecc77d647839.jpg,authentic,98902b7f9b2d1a1d,pid_00182,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.1157324ac369fcc30f8c301d1f381707.jpg,authentic,a769c9a9c98dc1cc,pid_00168,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.10d7e8fef9c24ff7639e04f89b5395a8.jpg,authentic,bb97c438c43d4fc0,pid_00028,35,False,
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.120aefa29236b1a25c2148af3101274c.jpg,authentic,a8c196ce96cc93e9,pid_00250,4,True,roboflow\train\images209_jpg.rf.a0ad0dbab7f20970d6bd0a0817dc5248.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.1166ed6ab51c2717a7dbe5b453eead79.jpg,authentic,aed0d12f9a906fc2,pid_00129,29,True,roboflow\train\images4025_jpg.rf.9a4a50be063a6d94843c101ee5290b16.jpg
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.1303c3163f50733d8e37915f36351a82.jpg,authentic,92bdc6e1735da806,pid_00206,5,False,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.13100ad827017a020349e731f1d5f04c.jpg,authentic,afecca79cc42c80d,pid_00259,16,False,
roboflow_counterfeit_med_detection,roboflow\train\images214_jpg.rf.12aba193195fbef7b3890af88452b36e.jpg,authentic,ba919547c46e686e,pid_00082,19,True,roboflow\train\images214_jpg.rf.9681a9874201d6df9ded092fea542721.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.120e1d54c481d4b13c5637b4b77be0a5.jpg,authentic,8760fc5ffc3ee000,pid_00088,35,True,roboflow\train\images5061_jpg.rf.1116aa0c286814c6a251b9aed62f69f8.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5127_jpg.rf.123ff7c4924738582f4afb40ea840631.jpg,authentic,bbccc433953363c4,pid_00015,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4090_jpg.rf.131c069350d55a97ae2b9c52195bdf94.jpg,authentic,9fa1e05a1fe5e290,pid_00084,21,True,roboflow\train\images4090_jpg.rf.0f99f541602c7059e4db2faa68c8ac02.jpg
roboflow_counterfeit_med_detection,roboflow\train\images05_jpg.rf.12d13ac9d41a94601f28560a2dc3eff8.jpg,authentic,af90c02f2f0d3fd0,pid_00191,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.134148ea93eff08b0e893721f14ba2b4.jpg,authentic,b6c6c931c826e23f,pid_00240,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.12a2322bcf33fc2c0755f7ed2ef966af.jpg,authentic,be6ac581f8a8d195,pid_00214,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.138a2a85ed131a713ae2793c515d16a7.jpg,authentic,b0309acfc7318acf,pid_00199,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.136de9057fd3892905a8b15ebee8664f.jpg,authentic,b3a0c808d8de9f9d,pid_00086,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.13e488c9fe6c5d99bd89ec67a9ddd582.jpg,authentic,82cc3bc31de2cd33,pid_00180,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.1385ba373a513740b3bbc360da59ddb6.jpg,authentic,af6fd09860e40f1b,pid_00025,19,True,roboflow\train\images4094_jpg.rf.a5b10555833d1873e1307b44e07bb382.jpg
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.12120d8a90b3e50220032de736dfdff5.jpg,authentic,a9df9420dae8126f,pid_00294,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images5064_jpg.rf.13714464928f71d59790d9c4c356ba47.jpg,authentic,aa7ed029d05c8fd2,pid_00252,13,False,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.13fc4b291d84b9eec573a8f45bd96041.jpg,authentic,b09a9a65c79a8e65,pid_00269,24,True,roboflow\train\images33_jpg.rf.a361b98301a67fa6862528994a277a69.jpg
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.13cfc84565580fc63819d4ff5a457b44.jpg,authentic,abd4d42bd53ed041,pid_00038,37,True,roboflow\train\images348_jpg.rf.ba4e6fb1432f7fdf9d6a1e6bd44b1056.jpg
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.1276b25e9136d48706dae43eafe2681f.jpg,authentic,af7a90859598c5d5,pid_00043,19,True,roboflow\train\images08_jpg.rf.a75c8f64ef265722cb3d6a0a1462ee30.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5059_jpg.rf.13f74779280645267518b82f58c6d099.jpg,authentic,8f6ef213fa12f024,pid_00121,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5045_jpg.rf.1429f8803612831e5a57dd93aa3db894.jpg,authentic,af26d2a3d0d9d055,pid_00096,34,False,
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.139289fa1bdb3858f4762e26b8c70697.jpg,authentic,bcc3c33cc33ec324,pid_00061,41,True,roboflow\train\images4033_jpg.rf.0ad234e0286dfabeadbb51cd648ff3de.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5096_jpg.rf.1369aa28b1fda553528df715fd2e9085.jpg,authentic,80a276bbd16fc1d1,pid_00141,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images5087_jpg.rf.144a36a2d3beb9f100a37411ce32e0c1.jpg,authentic,a8799786c692696d,pid_00181,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images351_jpg.rf.146ca1796377f9611c28291e22d57249.jpg,authentic,8f80fcb1fc71f084,pid_00020,25,True,roboflow\train\images351_jpg.rf.a47be2687a17ae7c12b66da50e3b3651.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.1434f9e00dd1f88594ad8747db1dd7e1.jpg,authentic,af2fd0d3d194942c,pid_00110,25,True,roboflow\train\images4047_jpg.rf.998698810d12b0a0c26a555dbd916fba.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.144115b0de30f2dc2fa9e9724d7e0963.jpg,authentic,b16dcb9292c79a34,pid_00017,28,False,
roboflow_counterfeit_med_detection,roboflow\train\images214_jpg.rf.145f70d1c4916833dd79c2354937ed53.jpg,authentic,ba91854ec06eec7a,pid_00082,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.152d47b78907dfa7bbaab8887206ef02.jpg,authentic,9860e656e6cab9aa,pid_00073,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images5063_jpg.rf.145d7afbe10b8c30f49011fb39ffc71e.jpg,authentic,b8c7c338c73238e6,pid_00285,14,False,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.1497b41ee1cf62808b0098e1fffd2327.jpg,authentic,b624c89b93c9993b,pid_00053,12,True,roboflow\train\images21_jpg.rf.0094900be4fb50210442e818cfda1087.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.142e700daf40aa2416fca6882ebdf0fa.jpg,authentic,ba38c7c498c785f2,pid_00295,5,False,
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.15d11aa3d01922c086097092d0c6b19b.jpg,authentic,aed1d15bd0263d19,pid_00115,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.156c84db80224e4b7b0aeef2074bb1ce.jpg,authentic,bb6ad595c4942bc8,pid_00001,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images210_jpg.rf.147b22f13983a34b1f7ff0752a00899a.jpg,authentic,bb6ce49bc41ad1e0,pid_00030,9,False,
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.15a24dccab1bf28f8d0dc50e95f0ef7d.jpg,authentic,8afdbed4b6428a18,pid_00037,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.1559c9727146f2b9d9ed97981fcf512b.jpg,authentic,aa10d43fc069bf56,pid_00062,14,False,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.148acd345ee89266eafed2e4f2d3e2a1.jpg,authentic,b664c89993c9993b,pid_00053,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.14a0effd0c716acd458db1af7abe7e69.jpg,authentic,bb39951595178fc0,pid_00258,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.1536096617769d6d57b7ce4d1fb25f88.jpg,authentic,b3828c79cc9e33c6,pid_00052,12,True,roboflow\train\images346_jpg.rf.bef459e77d9ab604bd77f18366749495.jpg
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.158c6f6f0410f7f9e87c29f4fd78fa5b.jpg,authentic,b82fc7d094cb3835,pid_00296,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.14ed89026f274df1cd22a1b4e10d1110.jpg,authentic,bdc1c22f9836c3b8,pid_00024,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images4110_jpg.rf.1579eb9867fe16a27d841b702171dccc.jpg,authentic,9582ea39da49e974,pid_00000,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5032_jpg.rf.153c6f81b2e2479ef3fedf37c77e2a4d.jpg,authentic,8b0bf411beb48ef0,pid_00013,19,True,roboflow\train\images5032_jpg.rf.0aa5af5786edf1127681ab413335a258.jpg
roboflow_counterfeit_med_detection,roboflow\train\images252_jpg.rf.1517d15492a033b10c8244366dc02fe4.jpg,authentic,9b9fc5c8c493c531,pid_00016,10,False,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.1595c482b2b915ddd1062e47479731ce.jpg,authentic,a19e9e31ce673164,pid_00089,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.14bc76260d78531f3ef5899b47462528.jpg,authentic,ae04adedb5698352,pid_00008,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.15d61df93f4454f4d7ec2f7145374fca.jpg,authentic,b0309acfc7308ecf,pid_00199,12,True,roboflow\train\images33_jpg.rf.00ff60ffb880b5d0f4b8206da9ad2136.jpg
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.15e7375e9d433e0307d53f038c4b0991.jpg,authentic,b424cb9b99cd64cc,pid_00002,25,True,roboflow\train\images342_jpg.rf.08d3b2b202d521c6a93e9c94569e9968.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.15ecbc18bf384fe28c1a83a25baf0b50.jpg,authentic,afc1d03ee4991966,pid_00179,8,False,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.16071642026e62a144be1645b84954e9.jpg,authentic,af7bf0c4c0d98526,pid_00158,43,False,
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.1638865d995aa102ee8a3cc023b73e5e.jpg,authentic,8fccb3fcf260e801,pid_00187,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4100_jpg.rf.16a963e2c45a13bb113f18331d174048.jpg,authentic,9b14e1eac0d69cb9,pid_00047,15,True,roboflow\train\images4100_jpg.rf.bdfe606755a87fb065823881321e7997.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.16ef3701ab77bbdaeaf99cbbd68425e8.jpg,authentic,bb2c8c9b8cc6e394,pid_00012,23,False,
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.16a182d9df9be1a09580c0ea11553cf5.jpg,authentic,bdc3c23d9936c198,pid_00024,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images4069_jpg.rf.1642950f2c81b8cf15a2ea7fdf1920f9.jpg,authentic,aec391386c9f3ec0,pid_00275,10,False,
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.16aa8f9b75d7dda989e54ae08bc04f65.jpg,authentic,aa8f9f3eb890e0d0,pid_00244,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4068_jpg.rf.168bce37a550081a3552f0b0339ed90d.jpg,authentic,ae6e9191d197e04b,pid_00076,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.169579043517529ec7e2aab30678be2f.jpg,authentic,be37c0c8cdc1b28d,pid_00233,10,True,roboflow\train\images23_jpg.rf.9bed6a4a56183e76f08125f4acc91b55.jpg
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.16e93e516ba0089310b6c73acd2510fe.jpg,authentic,87683c934a6f363a,pid_00171,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images276_jpg.rf.170f6228e5062c79227d13c469427a65.jpg,authentic,bb60c49f49373349,pid_00297,4,False,
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.1701d2e77df66a16ac1ad8efbc21bbf7.jpg,authentic,bc3cc3c3c69626c3,pid_00094,25,True,roboflow\train\images5060_jpg.rf.a039108701ef5698f6265997908c0462.jpg
roboflow_counterfeit_med_detection,roboflow\train\images323_jpg.rf.16139a39730c7bf664ebcea9bf215fd3.jpg,authentic,bbc4a448c837f03f,pid_00023,18,True,roboflow\train\images323_jpg.rf.02b972c77823cdcc7ed8617669d402cb.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.16f812fc5d813b124ddcd49e07542a4a.jpg,authentic,933ceca2937d2964,pid_00272,5,True,roboflow\train\images4092_jpg.rf.9baef308ad77f549f3541bf2e45ef8f6.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.16d71a62b539bc0dd3659664a9997749.jpg,authentic,aa7a95c5c495d03e,pid_00298,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images4092_jpg.rf.16863dc9cf36d1ed481e0584c4ca368e.jpg,authentic,8001b9a8f6f7565e,pid_00265,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.16fd5bd928a96052b1b834212375b691.jpg,authentic,aa0ad57fd5c052d4,pid_00195,21,False,
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.172d7543482836609072ed7f2edfa3ba.jpg,authentic,bf3fc0d0d4dcc0c8,pid_00174,20,True,roboflow\train\images5071_jpg.rf.a3825a5fafcd10484c7c8a8ecf2b8f7e.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5039_jpg.rf.17e2ef431e5cd93dfb6fb2388b461631.jpg,authentic,be21c19ec1c3c1cf,pid_00270,9,False,
roboflow_counterfeit_med_detection,roboflow\train\images4110_jpg.rf.16398e7285136b0c765514d1c8821a4d.jpg,authentic,9782ea13ca4be974,pid_00000,19,True,roboflow\train\images4110_jpg.rf.acae9a4fb59ca2239dae7cbf7a2260ad.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.17f92a1e004c608d2bef109039351135.jpg,authentic,af93905acd6dd058,pid_00234,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images265_jpg.rf.173c83792f8582bc4e85d3c9447fd96b.jpg,authentic,af91ca6a9167926c,pid_00242,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.17351064e7b354a57ab251b768ebe0c0.jpg,authentic,8f3ff0c0e0d1a726,pid_00158,43,True,roboflow\train\images4058_jpg.rf.00ff337b2831e1c71da4a596134375cf.jpg
roboflow_counterfeit_med_detection,roboflow\train\images338_jpg.rf.1726e6344131da1cf47a18e0a41b3439.jpg,authentic,98b81c46cec7c7c3,pid_00149,4,True,roboflow\train\images338_jpg.rf.b32b30b2f88abe1ef5b0e2e28a4b309b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.1729d2a4c0a833bfda57f4860e094def.jpg,authentic,9860e656e6cab9e2,pid_00073,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.1840f0c43e4e2f2ef625ef6879a64697.jpg,authentic,aa8f9f3eb890e0d0,pid_00244,12,True,roboflow\train\images5067_jpg.rf.16aa8f9b75d7dda989e54ae08bc04f65.jpg
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.1872896018b0139fc9859e19807b992e.jpg,authentic,bdc3c63d9926c298,pid_00024,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.1844760ebea67ccb28ffd4eca3500821.jpg,authentic,be97c460913f912e,pid_00055,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images315_jpg.rf.185fb810cea42d89accd0f078d92ba31.jpg,authentic,bbcdc120d42726db,pid_00299,7,False,
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.185b2e9e9343780f144ea6478b0ac667.jpg,authentic,b981c866c68fc657,pid_00066,23,False,
roboflow_counterfeit_med_detection,roboflow\train\images4042_jpg.rf.18baabdb968cf166044ae3603a911e98.jpg,authentic,8f2ef0d04a0f3f68,pid_00092,40,True,roboflow\train\images4042_jpg.rf.0b5ef2ec9e3a2f39f701c19778beb055.jpg
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.18b801f7572dc15826719751332cb039.jpg,authentic,9860e656e7cab9e0,pid_00073,25,True,roboflow\train\images35_jpg.rf.91ffbb0bdb882b71b8695aacd19851ff.jpg
roboflow_counterfeit_med_detection,roboflow\train\images266_jpg.rf.18de0048eb5c4e18e291279303121c5c.jpg,authentic,be3ed0c8d19383c9,pid_00027,19,True,roboflow\train\images266_jpg.rf.a5e9885104ba4f7b06323b17e1e7ff23.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.18467271081b1eadc92615a6fbc2f582.jpg,authentic,ba25ca94ad52b55a,pid_00193,6,True,roboflow\train\images5067_jpg.rf.08f5c9609ea373b673a47ab5a534715b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images263_jpg.rf.18b25287ea6f3d5a014f9fcdf16f5a12.jpg,authentic,b834c2c1c7cbc3cb,pid_00094,25,True,roboflow\train\images263_jpg.rf.b27696988fb4f7bc994681d0520ed8b0.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.18f27be11012a77fb55cf8f8d7152eaa.jpg,authentic,beeed042d91fc062,pid_00166,24,False,
roboflow_counterfeit_med_detection,roboflow\train\images07_jpg.rf.18de925ab06257e70c0ae4837b7685e6.jpg,authentic,8b819e6f51d9b262,pid_00105,20,False,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.18dbbdafab3002c198844dcfea553f49.jpg,authentic,8f3ff0c4e0d18726,pid_00158,43,True,roboflow\train\images4058_jpg.rf.9e3ba375df88c09ddd52d2ae71036a83.jpg
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.18d510d621258d3734b9eff317c2282a.jpg,authentic,be37e0ccccc1c0cd,pid_00233,10,True,roboflow\train\images212_jpg.rf.88f5735882e6290a5b09fbe352acac51.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.196fc63d468af689fdff0dd403a46d5f.jpg,authentic,bcd3c334c33ec324,pid_00061,41,False,
roboflow_counterfeit_med_detection,roboflow\train\images13_jpg.rf.192df083e5136386e7bf2aa48b4232a0.jpg,authentic,b366cc998c663333,pid_00124,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.18e4c28a898d590b8901b3445b17baa0.jpg,authentic,aec5d580d52ad13e,pid_00010,56,True,roboflow\train\images4060_jpg.rf.08d488f47e0acfdd8262d2d73cf0ab27.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.1892384064b1042127e8c87ab5b2d8ee.jpg,authentic,b32c8c9b8cc4e3b5,pid_00012,23,True,roboflow\train\images4031_jpg.rf.9f8ef2e043c17e57bfa667a10c072d07.jpg
roboflow_counterfeit_med_detection,roboflow\train\images212_jpg.rf.193bb489d62f0f6552df1b2dec321742.jpg,authentic,bdc1c22f9836c3b8,pid_00024,22,True,roboflow\train\images212_jpg.rf.14ed89026f274df1cd22a1b4e10d1110.jpg
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.193cf70f6264e515f63d36599d59eafb.jpg,authentic,b1cbce34ce64ce30,pid_00006,37,False,
roboflow_counterfeit_med_detection,roboflow\train\images5062_jpg.rf.18f066d3629aa38a7e25bab2ff8ab57f.jpg,authentic,bc3cd2c3c3c33c2c,pid_00091,20,False,
roboflow_counterfeit_med_detection,roboflow\train\images5107_jpg.rf.1933f094ba9112fa6dd51a36d404ef5c.jpg,authentic,bc78c18787c896c7,pid_00085,17,True,roboflow\train\images5107_jpg.rf.c42fea866ed9d80893a37d960394b0ec.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.19087512eb638567a65d7fbe02e8c23e.jpg,authentic,9b3fe019e43bc6c0,pid_00060,14,True,roboflow\train\images4029_jpg.rf.9d3755f2435dbddb681526176b3fd789.jpg
roboflow_counterfeit_med_detection,roboflow\train\images323_jpg.rf.199965ad94dd8fc92725576d967d8a82.jpg,authentic,bbe4a448c817f03f,pid_00023,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images5059_jpg.rf.1899d7be28cf693079450eae185fb6e2.jpg,authentic,876cf61bfa12f204,pid_00121,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.19e3501db3d8e2cf97500b4381cfe9a6.jpg,authentic,8fc39838f1c3663c,pid_00064,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images4124_jpg.rf.19e23f2a8057db2b5a3a2d388a8a37a9.jpg,authentic,af27d01af0dcf0c1,pid_00152,19,True,roboflow\train\images4124_jpg.rf.b414d7d8cc7797dfbcea6b5be1c2caf0.jpg
roboflow_counterfeit_med_detection,roboflow\train\images339_jpg.rf.1a0b59e583cc33bfa2a4a6f60d6cf6be.jpg,authentic,af0fc1e89a3a9478,pid_00048,34,False,
roboflow_counterfeit_med_detection,roboflow\train\images4064_jpg.rf.1a0459be534841582d5eb9acad7ea372.jpg,authentic,b9c79338926cc65c,pid_00213,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5058_jpg.rf.193a9a384990f66e01bea4505284549f.jpg,authentic,95ababaaea11da14,pid_00226,14,True,roboflow\train\images5058_jpg.rf.0d50f21092ec74671cabbd7558181ca8.jpg
roboflow_counterfeit_med_detection,roboflow\train\images256_jpg.rf.19c6f6fd3c2efcb306a017768b051583.jpg,authentic,b966c087c247c69f,pid_00066,23,False,
roboflow_counterfeit_med_detection,roboflow\train\images201_jpg.rf.19e60eb29e00e7d665d7da0edfaf43aa.jpg,authentic,8ae0fd1de01fc266,pid_00291,12,True,roboflow\train\images201_jpg.rf.0c97b57d71e542ba7d3b3eb65a517a5f.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.1a95fa18508cd0a924d32216f6490123.jpg,authentic,bf3fc0c2d4dcc0c8,pid_00174,20,False,
roboflow_counterfeit_med_detection,roboflow\train\images4064_jpg.rf.1a3999dd5b7c01016ef6ab6127068440.jpg,authentic,b9c7d338925cc61c,pid_00213,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images265_jpg.rf.1a2e40a18475c16fad2473eea7f9d0fc.jpg,authentic,af91ca7a9167922c,pid_00242,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images08_jpg.rf.1ac366365a8d754100fab3430c0aafb6.jpg,authentic,bfbcc09ac46dc06c,pid_00300,1,False,
roboflow_counterfeit_med_detection,roboflow\train\images4067_jpg.rf.1acd17aa2aafae709e87db779e41c2e3.jpg,authentic,bc8ed13cd268c7c1,pid_00104,20,False,
roboflow_counterfeit_med_detection,roboflow\train\images4120_jpg.rf.1a9941d674429d9ad2dd085b17a49a7c.jpg,authentic,a9c0f67b813ec295,pid_00261,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.1aa63ef1938341cd64a86de34df4f2f1.jpg,authentic,b938c7c5c4781cc7,pid_00113,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images4095_jpg.rf.1a5dac6646c34ed70e4ea9310533a0d1.jpg,authentic,b2339b8ccc339933,pid_00032,16,True,roboflow\train\images4095_jpg.rf.0d1a626f47d64b46db511b90adf2baab.jpg
roboflow_counterfeit_med_detection,roboflow\train\images347_jpg.rf.1a9ff117e0f86f50d7c6eff44eb20d43.jpg,authentic,b49acb209a799e65,pid_00119,35,True,roboflow\train\images347_jpg.rf.c2123a35109834dc6a839b66368a8b01.jpg
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.1a3ca48e19635d073fea10355e32a0b4.jpg,authentic,af7a90679198c1d5,pid_00043,19,True,roboflow\train\images235_jpg.rf.1032f82164e777f746ceaf18845c5573.jpg
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.1ae64ac8c6204d30dd7b75e4cd1a65cc.jpg,authentic,b84dc0fcc762a3e1,pid_00223,13,False,
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.1b3ba057392670681a8dc86ed87782f3.jpg,authentic,ae91c15bd0263c3f,pid_00115,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5051_jpg.rf.1ab1783373f0cf1055a3eab5ecad3640.jpg,authentic,afe0d047d41f1237,pid_00036,18,True,roboflow\train\images5051_jpg.rf.bce3c18c3c94c7f71d7689098eadffcc.jpg
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.1b264eeaab184be70ae9de6c4162385c.jpg,authentic,a969d397cc8cb318,pid_00289,6,True,roboflow\train\images23_jpg.rf.0859b4370229750a0ae997e36fcc3747.jpg
roboflow_counterfeit_med_detection,roboflow\train\images231_jpg.rf.1b79260198e7ffbb22abf0821a51f67a.jpg,authentic,ab3fc4c090c3eda5,pid_00090,18,False,
